0.750,-0.250,0.063
1.000,-0.438,0.000
1.000,-0.438,0.000
1.688,-1.563,-0.125
1.688,-1.563,-0.125
0.313,-1.375,-0.250
0.313,-1.375,-0.250
2.000,-1.875,0.000
2.000,-1.875,0.000
1.125,-0.625,0.000
1.125,-0.625,0.000
0.563,-0.063,-0.063
1.563,-1.188,-0.063
1.563,-1.188,-0.063
1.125,-1.563,-0.125
1.125,-1.563,-0.125
0.500,-1.688,-0.125
0.500,-1.688,-0.125
2.625,-1.750,-0.063
2.625,-1.750,-0.063
0.875,-0.438,0.063
0.875,-0.438,0.063
0.688,-0.063,-0.063
0.688,-0.063,-0.063
2.063,-1.688,-0.250
2.063,-1.688,-0.250
0.625,-1.625,-0.313
0.625,-1.625,-0.313
0.938,-1.813,-0.125
0.938,-1.813,-0.125
2.250,-1.250,-0.125
0.750,-0.063,-0.063
0.750,-0.063,-0.063
0.875,-0.250,-0.063
0.875,-0.250,-0.063
0.875,-0.250,-0.063
2.000,-1.875,-0.375
2.000,-1.875,-0.375
0.563,-1.063,-0.250
0.563,-1.063,-0.250
1.063,-1.438,-0.250
1.063,-1.438,-0.250
1.813,-1.000,-0.188
0.750,-0.125,-0.063
0.750,-0.125,-0.063
0.938,-0.500,-0.250
0.938,-0.500,-0.250
1.563,-1.563,-0.250
1.563,-1.563,-0.250
1.563,-1.563,-0.250
0.813,-1.438,-0.500
1.813,-1.375,-0.250
1.813,-1.375,-0.250
1.813,-1.375,-0.250
1.188,-0.688,0.125
0.500,-0.500,0.063
0.500,-0.500,0.063
0.000,-0.875,-0.750
0.000,-0.875,-0.750
0.000,-1.063,-0.625
0.000,-1.063,-0.625
0.125,-0.875,-0.563
0.125,-0.875,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.500
0.125,-0.813,-0.500
0.063,-0.813,-0.500
0.063,-0.875,-0.500
0.063,-0.875,-0.500
0.063,-0.875,-0.500
0.063,-0.875,-0.500
0.063,-0.875,-0.500
0.125,-0.875,-0.500
0.125,-0.875,-0.563
0.125,-0.875,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.563
0.125,-0.813,-0.625
